,etf_id,date,adj_close,close,high,low,open,volume
0,00981A.TW,2025-05-27,9.890000343322754,9.890000343322754,9.989999771118164,9.880000114440918,9.960000038146973,58189907
1,00981A.TW,2025-05-28,9.9399995803833,9.9399995803833,10.010000228881836,9.930000305175781,9.989999771118164,32181740
2,00981A.TW,2025-05-29,10.0600004196167,10.0600004196167,10.069999694824219,9.989999771118164,10.039999961853027,64400020
3,00981A.TW,2025-06-02,9.930000305175781,9.930000305175781,10.0,9.880000114440918,9.979999542236328,19924770
4,00981A.TW,2025-06-03,10.029999732971191,10.029999732971191,10.109999656677246,10.010000228881836,10.010000228881836,21577800
5,00981A.TW,2025-06-04,10.180000305175781,10.180000305175781,10.239999771118164,10.15999984741211,10.15999984741211,19512100
6,00981A.TW,2025-06-05,10.199999809265137,10.199999809265137,10.25,10.180000305175781,10.220000267028809,10577830
7,00981A.TW,2025-06-06,10.140000343322754,10.140000343322754,10.199999809265137,10.119999885559082,10.180000305175781,7539253
8,00981A.TW,2025-06-09,10.239999771118164,10.239999771118164,10.239999771118164,10.170000076293945,10.1899995803833,7837210
9,00981A.TW,2025-06-10,10.5,10.5,10.510000228881836,10.300000190734863,10.300000190734863,22119240
10,00981A.TW,2025-06-11,10.609999656677246,10.609999656677246,10.619999885559082,10.569999694824219,10.619999885559082,11479280
11,00981A.TW,2025-06-12,10.640000343322754,10.640000343322754,10.699999809265137,10.569999694824219,10.600000381469727,11158880
12,00981A.TW,2025-06-13,10.649999618530273,10.649999618530273,10.670000076293945,10.550000190734863,10.569999694824219,12578380
13,00981A.TW,2025-06-16,10.699999809265137,10.699999809265137,10.710000038146973,10.59000015258789,10.609999656677246,8681299
14,00981A.TW,2025-06-17,10.739999771118164,10.739999771118164,10.800000190734863,10.710000038146973,10.779999732971191,12470250
15,00981A.TW,2025-06-18,10.760000228881836,10.760000228881836,10.800000190734863,10.720000267028809,10.729999542236328,18871670
16,00981A.TW,2025-06-19,10.710000038146973,10.710000038146973,10.779999732971191,10.6899995803833,10.760000228881836,11268290
17,00981A.TW,2025-06-20,10.649999618530273,10.649999618530273,10.789999961853027,10.5600004196167,10.720000267028809,11602450
18,00981A.TW,2025-06-23,10.649999618530273,10.649999618530273,10.649999618530273,10.5,10.520000457763672,11016040
19,00981A.TW,2025-06-24,10.859999656677246,10.859999656677246,10.859999656677246,10.800000190734863,10.800000190734863,9326433
20,00981A.TW,2025-06-25,10.979999542236328,10.979999542236328,10.989999771118164,10.9399995803833,10.979999542236328,22964280
21,00981A.TW,2025-06-26,10.90999984741211,10.90999984741211,11.020000457763672,10.899999618530273,11.0,8163657
22,00981A.TW,2025-06-27,10.899999618530273,10.899999618530273,10.979999542236328,10.880000114440918,10.979999542236328,8677754
23,00981A.TW,2025-06-30,10.949999809265137,10.949999809265137,10.989999771118164,10.90999984741211,10.960000038146973,8068570
24,00981A.TW,2025-07-01,11.020000457763672,11.020000457763672,11.079999923706055,11.0,11.029999732971191,9953617
25,00981A.TW,2025-07-02,11.050000190734863,11.050000190734863,11.050000190734863,10.979999542236328,11.0,7470296
26,00981A.TW,2025-07-03,11.199999809265137,11.199999809265137,11.210000038146973,11.109999656677246,11.149999618530273,8545421
27,00981A.TW,2025-07-04,11.170000076293945,11.170000076293945,11.279999732971191,11.149999618530273,11.239999771118164,13384680
