Date,Adj_Close,Close,High,Low,Open,Volume
2025-05-27,9.890000343322754,9.890000343322754,9.989999771118164,9.880000114440918,9.960000038146973,58189907
2025-05-28,9.9399995803833,9.9399995803833,10.010000228881836,9.930000305175781,9.989999771118164,32181740
2025-05-29,10.0600004196167,10.0600004196167,10.069999694824219,9.989999771118164,10.039999961853027,64400020
2025-06-02,9.930000305175781,9.930000305175781,10.0,9.880000114440918,9.979999542236328,19924770
2025-06-03,10.029999732971191,10.029999732971191,10.109999656677246,10.010000228881836,10.010000228881836,21577800
2025-06-04,10.180000305175781,10.180000305175781,10.239999771118164,10.15999984741211,10.15999984741211,19512100
2025-06-05,10.199999809265137,10.199999809265137,10.25,10.180000305175781,10.220000267028809,10577830
2025-06-06,10.140000343322754,10.140000343322754,10.199999809265137,10.119999885559082,10.180000305175781,7539253
2025-06-09,10.239999771118164,10.239999771118164,10.239999771118164,10.170000076293945,10.1899995803833,7837210
2025-06-10,10.5,10.5,10.510000228881836,10.300000190734863,10.300000190734863,22119240
2025-06-11,10.609999656677246,10.609999656677246,10.619999885559082,10.569999694824219,10.619999885559082,11479280
2025-06-12,10.640000343322754,10.640000343322754,10.699999809265137,10.569999694824219,10.600000381469727,11158880
