Unnamed: 0,etf_id,date,adj_close,close,high,low,open,volume,rsi,ma5,ma20,macd_line,macd_signal,macd_hist,pct_k,pct_d,daily_return,cumulative_return
0,009808.TW,2025-05-16,14.979999542236328,14.979999542236328,15.0,14.890000343322754,14.899999618530272,22570024,,,,,,,,,,
1,009808.TW,2025-05-19,14.770000457763672,14.770000457763672,14.949999809265137,14.770000457763672,14.93000030517578,5770996,,,,,,,,,-0.014018630900525797,0.9859813690994742
2,009808.TW,2025-05-20,14.789999961853027,14.789999961853027,14.920000076293944,14.770000457763672,14.850000381469728,2751527,,,,,,,,,0.0013540625233252612,0.9873164495200687
3,009808.TW,2025-05-21,14.960000038146973,14.960000038146973,14.989999771118164,14.829999923706056,14.829999923706056,4434142,,,,,,,,,0.011494258061691465,0.9986649195794053
4,009808.TW,2025-05-22,14.899999618530272,14.899999618530272,14.90999984741211,14.81999969482422,14.90999984741211,4103883,,14.879999923706055,,,,,,,-0.004010723226183455,0.9946595509912736
5,009808.TW,2025-05-23,14.850000381469728,14.850000381469728,14.9399995803833,14.829999923706056,14.9399995803833,2676842,,14.854000091552734,,,,,,,-0.003355653579907636,0.9913218181082004
6,009808.TW,2025-05-26,14.800000190734863,14.800000190734863,14.880000114440918,14.800000190734863,14.84000015258789,1926585,,14.860000038146973,,,,,,,-0.0033670161246094343,0.987984021561953
7,009808.TW,2025-05-27,14.68000030517578,14.68000030517578,14.800000190734863,14.65999984741211,14.800000190734863,2633250,,14.838000106811524,,,,,,,-0.008108100271120744,0.9799733480488635
8,009808.TW,2025-05-28,14.710000038146973,14.710000038146973,14.880000114440918,14.68000030517578,14.800000190734863,1344976,,14.788000106811523,,,,,,,0.0020435784977890226,0.9819760005113425
9,009808.TW,2025-05-29,14.789999961853027,14.789999961853027,14.880000114440918,14.770000457763672,14.850000381469728,2236403,,14.766000175476075,,,,,,,0.005438472025737218,0.9873164495200687
10,009808.TW,2025-06-02,14.550000190734863,14.550000190734863,14.699999809265137,14.510000228881836,14.699999809265137,1383204,,14.706000137329102,,,,,,,-0.01622716509379185,0.9712951024938902
11,009808.TW,2025-06-03,14.65999984741211,14.65999984741211,14.800000190734863,14.619999885559082,14.619999885559082,1734297,,14.67800006866455,,,,,,,0.007560113761874154,0.9786382039650952
12,009808.TW,2025-06-04,14.920000076293944,14.920000076293944,14.9399995803833,14.84000015258789,14.84000015258789,3496102,,14.726000022888183,,,,,,,0.017735350040111397,0.995994695075042
